56.84133411106205; 60.63183822219038
56.844413000210764; 60.63088611102486
56.837600666671754; 60.630413333187576
56.83688388886595; 60.62884488877916
56.83597122218466; 60.628023222255706
56.83200588880777; 60.62767911105585
56.831200222185615; 60.619445110890865
56.831202999977116; 60.618280000068665
56.82853388877297; 60.61701366671944
56.82753444441796; 60.61692333335543
56.82505411104774; 60.61719255556393
56.82131611098146; 60.63047800058222
56.81999444409418; 60.61970522254753
56.81903599998618; 60.61742899989367
56.819974555584906; 60.618361111126895
